src,dst,src_name,dst_name,start_I,finish_I,duration_intervals,pred,path_nodes
7,34,EXPLORER 11,EXPLORER 20,17,21,5,46,7->46->34
7,35,EXPLORER 11,COSMOS 44,7,15,9,1,7->9->1->35
7,36,EXPLORER 11,OPS 5798 (TRANSIT 5B-4),3,6,4,24,7->24->36
7,37,EXPLORER 11,EXPLORER 22,6,14,9,24,7->24->37
7,38,EXPLORER 11,CALSPHERE 1,27,30,4,21,7->21->38
7,39,EXPLORER 11,CALSPHERE 2,26,29,4,33,7->33->39
7,40,EXPLORER 11,EXPLORER 25 (INJUN-4),47,54,8,34,7->46->34->40
7,41,EXPLORER 11,OPS 6582 (TRANSIT 5E-5),25,31,7,15,7->29->15->41
7,42,EXPLORER 11,OPS 6582 (TRANSIT 5B-5),6,15,10,24,7->24->42
7,43,EXPLORER 11,TIROS 9,4,7,4,24,7->24->43
7,44,EXPLORER 11,SECOR 3,2,5,4,9,7->9->44
7,45,EXPLORER 11,GGSE 2,3,10,8,9,7->9->45
7,46,EXPLORER 11,OPS 4988 (GREB 6),1,2,2,7,7->46
7,47,EXPLORER 11,PORCUPINE 1,17,25,9,34,7->46->34->47
7,48,EXPLORER 11,SOLRAD 7B,26,31,6,28,7->28->48
7,49,EXPLORER 11,GGSE 3,26,29,4,28,7->28->49
8,0,TRANSIT 4A,VANGUARD 2,9,10,2,8,8->0
8,1,TRANSIT 4A,VANGUARD 3,60,61,2,8,8->1
8,2,TRANSIT 4A,EXPLORER 7,8,11,4,41,8->41->2
8,3,TRANSIT 4A,TIROS 1,8,11,4,23,8->23->3
8,4,TRANSIT 4A,TRANSIT 2A,20,21,2,8,8->4
8,5,TRANSIT 4A,SOLRAD 1 (GREB),5,8,4,41,8->41->5
8,6,TRANSIT 4A,COURIER 1B,1,2,2,8,8->6
8,7,TRANSIT 4A,EXPLORER 11,0,5,6,9,8->9->7
8,9,TRANSIT 4A,SOLRAD 3/INJUN 1,26,27,2,8,8->9
8,10,TRANSIT 4A,TIROS 3,1,2,2,8,8->10
8,11,TRANSIT 4A,TRANSIT 4B,8,13,6,3,8->23->3->11
8,12,TRANSIT 4A,TRAAC,0,3,4,23,8->23->12
8,13,TRANSIT 4A,TIROS 4,5,6,2,8,8->13
8,14,TRANSIT 4A,TIROS 5,0,1,2,8,8->14
8,15,TRANSIT 4A,FTV 3502,5,6,2,8,8->15
8,16,TRANSIT 4A,TIROS 6,2,3,2,8,8->16
8,17,TRANSIT 4A,ALOUETTE 1 (S-27),9,10,2,8,8->17
8,18,TRANSIT 4A,ANNA 1B,12,15,4,0,8->0->18
8,19,TRANSIT 4A,EXPLORER 16,7,13,7,10,8->10->19
8,20,TRANSIT 4A,TRANSIT 5B-1,5,8,4,44,8->44->20
8,21,TRANSIT 4A,RADIATION SAT (5E 1),0,3,4,14,8->14->21
8,22,TRANSIT 4A,TRANSIT 5B-2,17,18,2,8,8->22
8,23,TRANSIT 4A,TRANSIT 5E 3,0,1,2,8,8->23
8,24,TRANSIT 4A,TIROS 8,29,32,4,9,8->9->24
8,25,TRANSIT 4A,GGSE 1 (GGRS),20,21,2,8,8->25
8,26,TRANSIT 4A,SECOR 1B,19,20,2,8,8->26
8,27,TRANSIT 4A,SOLRAD 7A,0,5,6,9,8->9->27
8,28,TRANSIT 4A,GREB,0,3,4,33,8->33->28
8,29,TRANSIT 4A,OPS 3367 A,33,40,8,0,8->0->29
8,30,TRANSIT 4A,OPS 3367 B,12,13,2,8,8->30
8,31,TRANSIT 4A,OPS 4412 (TRANSIT 9),5,8,4,41,8->41->31
8,32,TRANSIT 4A,OPS 4467 A,12,15,4,23,8->23->32
8,33,TRANSIT 4A,OPS 4467 B,0,1,2,8,8->33
8,34,TRANSIT 4A,EXPLORER 20,21,22,2,8,8->34
8,35,TRANSIT 4A,COSMOS 44,11,14,4,23,8->23->35
8,36,TRANSIT 4A,OPS 5798 (TRANSIT 5B-4),2,5,4,33,8->33->36
8,37,TRANSIT 4A,EXPLORER 22,5,10,6,31,8->41->31->37
8,38,TRANSIT 4A,CALSPHERE 1,0,1,2,8,8->38
8,39,TRANSIT 4A,CALSPHERE 2,0,1,2,8,8->39
8,40,TRANSIT 4A,EXPLORER 25 (INJUN-4),18,19,2,8,8->40
8,41,TRANSIT 4A,OPS 6582 (TRANSIT 5E-5),5,6,2,8,8->41
8,42,TRANSIT 4A,OPS 6582 (TRANSIT 5B-5),13,14,2,8,8->42
8,43,TRANSIT 4A,TIROS 9,0,3,4,33,8->33->43
8,44,TRANSIT 4A,SECOR 3,2,3,2,8,8->44
8,45,TRANSIT 4A,GGSE 2,8,9,2,8,8->45
8,46,TRANSIT 4A,OPS 4988 (GREB 6),21,24,4,34,8->34->46
8,47,TRANSIT 4A,PORCUPINE 1,17,18,2,8,8->47
8,48,TRANSIT 4A,SOLRAD 7B,22,23,2,8,8->48
8,49,TRANSIT 4A,GGSE 3,27,28,2,8,8->49
9,0,SOLRAD 3/INJUN 1,VANGUARD 2,23,26,4,26,9->26->0
9,1,SOLRAD 3/INJUN 1,VANGUARD 3,10,11,2,9,9->1
9,2,SOLRAD 3/INJUN 1,EXPLORER 7,32,36,5,28,9->28->2
9,3,SOLRAD 3/INJUN 1,TIROS 1,15,18,4,11,9->11->3
9,4,SOLRAD 3/INJUN 1,TRANSIT 2A,16,23,8,11,9->11->4
9,5,SOLRAD 3/INJUN 1,SOLRAD 1 (GREB),1,6,6,21,9->21->5
9,6,SOLRAD 3/INJUN 1,COURIER 1B,3,6,4,39,9->39->6
9,7,SOLRAD 3/INJUN 1,EXPLORER 11,2,3,2,9,9->7
9,8,SOLRAD 3/INJUN 1,TRANSIT 4A,26,27,2,9,9->8
9,10,SOLRAD 3/INJUN 1,TIROS 3,0,1,2,9,9->10
9,11,SOLRAD 3/INJUN 1,TRANSIT 4B,15,16,2,9,9->11
9,12,SOLRAD 3/INJUN 1,TRAAC,0,1,2,9,9->12
9,13,SOLRAD 3/INJUN 1,TIROS 4,37,41,5,30,9->30->13
9,14,SOLRAD 3/INJUN 1,TIROS 5,25,26,2,9,9->14
9,15,SOLRAD 3/INJUN 1,FTV 3502,34,37,4,23,9->23->15
9,16,SOLRAD 3/INJUN 1,TIROS 6,0,3,4,10,9->10->16
9,17,SOLRAD 3/INJUN 1,ALOUETTE 1 (S-27),4,9,6,23,9->23->17
9,18,SOLRAD 3/INJUN 1,ANNA 1B,6,15,10,6,9->39->6->18
9,19,SOLRAD 3/INJUN 1,EXPLORER 16,10,11,2,9,9->19
9,20,SOLRAD 3/INJUN 1,TRANSIT 5B-1,3,4,2,9,9->20
9,21,SOLRAD 3/INJUN 1,RADIATION SAT (5E 1),0,1,2,9,9->21
9,22,SOLRAD 3/INJUN 1,TRANSIT 5B-2,1,2,2,9,9->22
9,23,SOLRAD 3/INJUN 1,TRANSIT 5E 3,0,1,2,9,9->23
9,24,SOLRAD 3/INJUN 1,TIROS 8,0,1,2,9,9->24
9,25,SOLRAD 3/INJUN 1,GGSE 1 (GGRS),52,57,6,23,9->23->25
9,26,SOLRAD 3/INJUN 1,SECOR 1B,21,22,2,9,9->26
9,27,SOLRAD 3/INJUN 1,SOLRAD 7A,3,4,2,9,9->27
9,28,SOLRAD 3/INJUN 1,GREB,0,1,2,9,9->28
9,29,SOLRAD 3/INJUN 1,OPS 3367 A,23,28,6,12,9->12->29
9,30,SOLRAD 3/INJUN 1,OPS 3367 B,0,1,2,9,9->30
9,31,SOLRAD 3/INJUN 1,OPS 4412 (TRANSIT 9),1,8,8,8,9->8->31
9,32,SOLRAD 3/INJUN 1,OPS 4467 A,15,18,4,11,9->11->32
9,33,SOLRAD 3/INJUN 1,OPS 4467 B,0,1,2,9,9->33
9,34,SOLRAD 3/INJUN 1,EXPLORER 20,25,28,4,14,9->14->34
9,35,SOLRAD 3/INJUN 1,COSMOS 44,15,18,4,11,9->11->35
9,36,SOLRAD 3/INJUN 1,OPS 5798 (TRANSIT 5B-4),0,3,4,28,9->28->36
9,37,SOLRAD 3/INJUN 1,EXPLORER 22,37,44,8,15,9->23->15->37
9,38,SOLRAD 3/INJUN 1,CALSPHERE 1,0,1,2,9,9->38
9,39,SOLRAD 3/INJUN 1,CALSPHERE 2,0,1,2,9,9->39
9,40,SOLRAD 3/INJUN 1,EXPLORER 25 (INJUN-4),52,55,4,14,9->14->40
9,41,SOLRAD 3/INJUN 1,OPS 6582 (TRANSIT 5E-5),1,6,6,8,9->8->41
9,42,SOLRAD 3/INJUN 1,OPS 6582 (TRANSIT 5B-5),6,14,9,6,9->39->6->42
9,43,SOLRAD 3/INJUN 1,TIROS 9,0,3,4,21,9->21->43
9,44,SOLRAD 3/INJUN 1,SECOR 3,4,5,2,9,9->44
9,45,SOLRAD 3/INJUN 1,GGSE 2,5,10,6,23,9->23->45
9,46,SOLRAD 3/INJUN 1,OPS 4988 (GREB 6),0,3,4,24,9->24->46
9,47,SOLRAD 3/INJUN 1,PORCUPINE 1,21,24,4,26,9->26->47
9,48,SOLRAD 3/INJUN 1,SOLRAD 7B,21,26,6,8,9->8->48
9,49,SOLRAD 3/INJUN 1,GGSE 3,0,3,4,21,9->21->49
10,0,TIROS 3,VANGUARD 2,2,7,6,15,10->16->15->0
10,1,TIROS 3,VANGUARD 3,0,1,2,10,10->1
10,2,TIROS 3,EXPLORER 7,1,6,6,28,10->33->28->2
10,3,TIROS 3,TIROS 1,0,5,6,15,10->16->15->3
10,4,TIROS 3,TRANSIT 2A,14,23,10,11,10->11->4
10,5,TIROS 3,SOLRAD 1 (GREB),42,45,4,20,10->20->5
10,6,TIROS 3,COURIER 1B,0,3,4,16,10->16->6
10,7,TIROS 3,EXPLORER 11,0,3,4,9,10->9->7
10,8,TIROS 3,TRANSIT 4A,1,2,2,10,10->8
10,9,TIROS 3,SOLRAD 3/INJUN 1,0,1,2,10,10->9
10,11,TIROS 3,TRANSIT 4B,22,23,2,10,10->11
10,12,TIROS 3,TRAAC,0,1,2,10,10->12
10,13,TIROS 3,TIROS 4,6,9,4,14,10->14->13
10,14,TIROS 3,TIROS 5,1,2,2,10,10->14
10,15,TIROS 3,FTV 3502,0,3,4,16,10->16->15
10,16,TIROS 3,TIROS 6,0,1,2,10,10->16
10,17,TIROS 3,ALOUETTE 1 (S-27),5,9,5,23,10->23->17
10,18,TIROS 3,ANNA 1B,8,16,9,23,10->23->18
10,19,TIROS 3,EXPLORER 16,12,13,2,10,10->19
10,20,TIROS 3,TRANSIT 5B-1,5,6,2,10,10->20
10,21,TIROS 3,RADIATION SAT (5E 1),0,3,4,9,10->9->21
10,22,TIROS 3,TRANSIT 5B-2,4,5,2,10,10->22
10,23,TIROS 3,TRANSIT 5E 3,0,1,2,10,10->23
10,24,TIROS 3,TIROS 8,0,3,4,9,10->9->24
10,25,TIROS 3,GGSE 1 (GGRS),50,57,8,9,10->9->25
10,26,TIROS 3,SECOR 1B,50,53,4,9,10->9->26
10,27,TIROS 3,SOLRAD 7A,6,7,2,10,10->27
10,28,TIROS 3,GREB,0,3,4,33,10->33->28
10,29,TIROS 3,OPS 3367 A,25,28,4,44,10->44->29
10,30,TIROS 3,OPS 3367 B,2,3,2,10,10->30
10,31,TIROS 3,OPS 4412 (TRANSIT 9),11,16,6,20,10->20->31
10,32,TIROS 3,OPS 4467 A,13,18,6,9,10->9->32
10,33,TIROS 3,OPS 4467 B,0,1,2,10,10->33
10,34,TIROS 3,EXPLORER 20,50,55,6,9,10->9->34
10,35,TIROS 3,COSMOS 44,13,18,6,9,10->9->35
10,36,TIROS 3,OPS 5798 (TRANSIT 5B-4),6,9,4,20,10->20->36
10,37,TIROS 3,EXPLORER 22,9,16,8,16,10->16->37
10,38,TIROS 3,CALSPHERE 1,2,3,2,10,10->38
10,39,TIROS 3,CALSPHERE 2,0,1,2,10,10->39
10,40,TIROS 3,EXPLORER 25 (INJUN-4),50,55,6,9,10->9->40
10,41,TIROS 3,OPS 6582 (TRANSIT 5E-5),20,23,4,19,10->19->41
10,42,TIROS 3,OPS 6582 (TRANSIT 5B-5),0,7,8,15,10->16->15->42
10,43,TIROS 3,TIROS 9,11,12,2,10,10->43
10,44,TIROS 3,SECOR 3,0,1,2,10,10->44
10,45,TIROS 3,GGSE 2,0,5,6,15,10->16->15->45
10,46,TIROS 3,OPS 4988 (GREB 6),0,5,6,7,10->9->7->46
10,47,TIROS 3,PORCUPINE 1,50,55,6,9,10->9->47
10,48,TIROS 3,SOLRAD 7B,29,36,8,33,10->33->48
10,49,TIROS 3,GGSE 3,0,3,4,33,10->33->49
11,0,TRANSIT 4B,VANGUARD 2,0,3,4,13,11->13->0
11,1,TRANSIT 4B,VANGUARD 3,12,13,2,11,11->1
11,2,TRANSIT 4B,EXPLORER 7,47,52,6,22,11->32->22->2
11,3,TRANSIT 4B,TIROS 1,0,1,2,11,11->3
11,4,TRANSIT 4B,TRANSIT 2A,7,12,6,29,11->29->4
11,5,TRANSIT 4B,SOLRAD 1 (GREB),23,26,4,6,11->6->5
11,6,TRANSIT 4B,COURIER 1B,23,24,2,11,11->6
11,7,TRANSIT 4B,EXPLORER 11,0,7,8,9,11->9->7
11,8,TRANSIT 4B,TRANSIT 4A,0,3,4,16,11->16->8
11,9,TRANSIT 4B,SOLRAD 3/INJUN 1,15,16,2,11,11->9
11,10,TRANSIT 4B,TIROS 3,22,23,2,11,11->10
11,12,TRANSIT 4B,TRAAC,15,16,2,11,11->12
11,13,TRANSIT 4B,TIROS 4,0,1,2,11,11->13
11,14,TRANSIT 4B,TIROS 5,17,18,2,11,11->14
11,15,TRANSIT 4B,FTV 3502,0,1,2,11,11->15
11,16,TRANSIT 4B,TIROS 6,0,1,2,11,11->16
11,17,TRANSIT 4B,ALOUETTE 1 (S-27),1,2,2,11,11->17
11,18,TRANSIT 4B,ANNA 1B,0,5,6,3,11->3->18
11,19,TRANSIT 4B,EXPLORER 16,12,17,6,1,11->1->19
11,20,TRANSIT 4B,TRANSIT 5B-1,0,6,7,10,11->10->20
11,21,TRANSIT 4B,RADIATION SAT (5E 1),0,7,8,10,11->10->21
11,22,TRANSIT 4B,TRANSIT 5B-2,16,19,4,32,11->32->22
11,23,TRANSIT 4B,TRANSIT 5E 3,4,7,4,15,11->15->23
11,24,TRANSIT 4B,TIROS 8,0,7,8,10,11->10->24
11,25,TRANSIT 4B,GGSE 1 (GGRS),8,13,6,29,11->29->25
11,26,TRANSIT 4B,SECOR 1B,0,3,4,13,11->13->26
11,27,TRANSIT 4B,SOLRAD 7A,0,7,8,10,11->10->27
11,28,TRANSIT 4B,GREB,4,11,8,15,11->15->28
11,29,TRANSIT 4B,OPS 3367 A,1,2,2,11,11->29
11,30,TRANSIT 4B,OPS 3367 B,9,12,4,17,11->17->30
11,31,TRANSIT 4B,OPS 4412 (TRANSIT 9),0,3,4,3,11->3->31
11,32,TRANSIT 4B,OPS 4467 A,9,10,2,11,11->32
11,33,TRANSIT 4B,OPS 4467 B,22,27,6,9,11->9->33
11,34,TRANSIT 4B,EXPLORER 20,18,23,6,8,11->16->8->34
11,35,TRANSIT 4B,COSMOS 44,6,7,2,11,11->35
11,36,TRANSIT 4B,OPS 5798 (TRANSIT 5B-4),12,17,6,3,11->3->36
11,37,TRANSIT 4B,EXPLORER 22,0,5,6,3,11->3->37
11,38,TRANSIT 4B,CALSPHERE 1,8,11,4,17,11->17->38
11,39,TRANSIT 4B,CALSPHERE 2,7,10,4,17,11->17->39
11,40,TRANSIT 4B,EXPLORER 25 (INJUN-4),12,13,2,11,11->40
11,41,TRANSIT 4B,OPS 6582 (TRANSIT 5E-5),0,1,2,11,11->41
11,42,TRANSIT 4B,OPS 6582 (TRANSIT 5B-5),1,4,4,3,11->3->42
11,43,TRANSIT 4B,TIROS 9,17,20,4,3,11->3->43
11,44,TRANSIT 4B,SECOR 3,27,28,2,11,11->44
11,45,TRANSIT 4B,GGSE 2,1,2,2,11,11->45
11,46,TRANSIT 4B,OPS 4988 (GREB 6),18,25,8,0,11->13->0->46
11,47,TRANSIT 4B,PORCUPINE 1,7,10,4,29,11->29->47
11,48,TRANSIT 4B,SOLRAD 7B,18,23,6,8,11->16->8->48
11,49,TRANSIT 4B,GGSE 3,4,9,6,41,11->41->49
12,0,TRAAC,VANGUARD 2,5,10,6,8,12->23->8->0
12,1,TRAAC,VANGUARD 3,0,1,2,12,12->1
12,2,TRAAC,EXPLORER 7,29,34,6,33,12->33->2
12,3,TRAAC,TIROS 1,15,18,4,11,12->11->3
12,4,TRAAC,TRANSIT 2A,16,23,8,14,12->14->4
12,5,TRAAC,SOLRAD 1 (GREB),21,26,6,11,12->11->5
12,6,TRAAC,COURIER 1B,3,6,4,23,12->23->6
12,7,TRAAC,EXPLORER 11,0,3,4,9,12->9->7
12,8,TRAAC,TRANSIT 4A,0,3,4,23,12->23->8
12,9,TRAAC,SOLRAD 3/INJUN 1,0,1,2,12,12->9
12,10,TRAAC,TIROS 3,0,1,2,12,12->10
12,11,TRAAC,TRANSIT 4B,15,16,2,12,12->11
12,13,TRAAC,TIROS 4,36,39,4,14,12->14->13
12,14,TRAAC,TIROS 5,33,34,2,12,12->14
12,15,TRAAC,FTV 3502,4,7,4,23,12->23->15
12,16,TRAAC,TIROS 6,27,28,2,12,12->16
12,17,TRAAC,ALOUETTE 1 (S-27),5,9,5,23,12->23->17
12,18,TRAAC,ANNA 1B,39,47,9,8,12->23->8->18
12,19,TRAAC,EXPLORER 16,9,10,2,12,12->19
12,20,TRAAC,TRANSIT 5B-1,37,38,2,12,12->20
12,21,TRAAC,RADIATION SAT (5E 1),0,3,4,9,12->9->21
12,22,TRAAC,TRANSIT 5B-2,0,3,4,9,12->9->22
12,23,TRAAC,TRANSIT 5E 3,0,1,2,12,12->23
12,24,TRAAC,TIROS 8,0,3,4,9,12->9->24
12,25,TRAAC,GGSE 1 (GGRS),16,23,8,8,12->23->8->25
12,26,TRAAC,SECOR 1B,19,22,4,9,12->9->26
12,27,TRAAC,SOLRAD 7A,1,4,4,9,12->9->27
12,28,TRAAC,GREB,29,32,4,9,12->9->28
12,29,TRAAC,OPS 3367 A,25,28,4,44,12->44->29
12,30,TRAAC,OPS 3367 B,4,5,2,12,12->30
12,31,TRAAC,OPS 4412 (TRANSIT 9),54,59,6,11,12->11->31
12,32,TRAAC,OPS 4467 A,15,18,4,11,12->11->32
12,33,TRAAC,OPS 4467 B,27,28,2,12,12->33
12,34,TRAAC,EXPLORER 20,23,28,6,9,12->9->34
12,35,TRAAC,COSMOS 44,15,18,4,11,12->11->35
12,36,TRAAC,OPS 5798 (TRANSIT 5B-4),0,5,6,9,12->9->36
12,37,TRAAC,EXPLORER 22,37,44,8,14,12->14->37
12,38,TRAAC,CALSPHERE 1,0,3,4,9,12->9->38
12,39,TRAAC,CALSPHERE 2,1,2,2,12,12->39
12,40,TRAAC,EXPLORER 25 (INJUN-4),10,15,6,1,12->1->40
12,41,TRAAC,OPS 6582 (TRANSIT 5E-5),1,6,6,8,12->23->8->41
12,42,TRAAC,OPS 6582 (TRANSIT 5B-5),39,45,7,8,12->23->8->42
12,43,TRAAC,TIROS 9,9,12,4,10,12->10->43
12,44,TRAAC,SECOR 3,0,1,2,12,12->44
12,45,TRAAC,GGSE 2,4,9,6,8,12->23->8->45
12,46,TRAAC,OPS 4988 (GREB 6),0,5,6,7,12->9->7->46
12,47,TRAAC,PORCUPINE 1,16,21,6,11,12->11->47
12,48,TRAAC,SOLRAD 7B,16,23,8,8,12->23->8->48
12,49,TRAAC,GGSE 3,29,32,4,33,12->33->49
13,0,TIROS 4,VANGUARD 2,0,1,2,13,13->0
13,1,TIROS 4,VANGUARD 3,33,36,4,15,13->15->1
13,2,TIROS 4,EXPLORER 7,44,45,2,13,13->2
13,3,TIROS 4,TIROS 1,0,1,2,13,13->3
13,4,TIROS 4,TRANSIT 2A,16,21,6,8,13->8->4
13,5,TIROS 4,SOLRAD 1 (GREB),13,14,2,13,13->5
13,6,TIROS 4,COURIER 1B,0,1,2,13,13->6
13,7,TIROS 4,EXPLORER 11,14,21,8,15,13->15->7
13,8,TIROS 4,TRANSIT 4A,5,6,2,13,13->8
13,9,TIROS 4,SOLRAD 3/INJUN 1,0,7,8,10,13->6->10->9
13,10,TIROS 4,TIROS 3,0,5,6,6,13->6->10
13,11,TIROS 4,TRANSIT 4B,0,1,2,13,13->11
13,12,TIROS 4,TRAAC,26,31,6,11,13->11->12
13,14,TIROS 4,TIROS 5,8,9,2,13,13->14
13,15,TIROS 4,FTV 3502,3,4,2,13,13->15
13,16,TIROS 4,TIROS 6,0,3,4,6,13->6->16
13,17,TIROS 4,ALOUETTE 1 (S-27),12,13,2,13,13->17
13,18,TIROS 4,ANNA 1B,0,3,4,35,13->35->18
13,19,TIROS 4,EXPLORER 16,21,24,4,41,13->41->19
13,20,TIROS 4,TRANSIT 5B-1,12,15,4,15,13->15->20
13,21,TIROS 4,RADIATION SAT (5E 1),7,10,4,41,13->41->21
13,22,TIROS 4,TRANSIT 5B-2,10,11,2,13,13->22
13,23,TIROS 4,TRANSIT 5E 3,8,9,2,13,13->23
13,24,TIROS 4,TIROS 8,14,19,6,15,13->15->24
13,25,TIROS 4,GGSE 1 (GGRS),16,21,6,8,13->8->25
13,26,TIROS 4,SECOR 1B,0,1,2,13,13->26
13,27,TIROS 4,SOLRAD 7A,14,17,4,15,13->15->27
13,28,TIROS 4,GREB,5,10,6,5,13->5->28
13,29,TIROS 4,OPS 3367 A,0,3,4,11,13->11->29
13,30,TIROS 4,OPS 3367 B,10,11,2,13,13->30
13,31,TIROS 4,OPS 4412 (TRANSIT 9),0,1,2,13,13->31
13,32,TIROS 4,OPS 4467 A,0,3,4,35,13->35->32
13,33,TIROS 4,OPS 4467 B,5,10,6,5,13->5->33
13,34,TIROS 4,EXPLORER 20,35,38,4,31,13->31->34
13,35,TIROS 4,COSMOS 44,0,1,2,13,13->35
13,36,TIROS 4,OPS 5798 (TRANSIT 5B-4),13,14,2,13,13->36
13,37,TIROS 4,EXPLORER 22,0,3,4,31,13->31->37
13,38,TIROS 4,CALSPHERE 1,8,9,2,13,13->38
13,39,TIROS 4,CALSPHERE 2,8,9,2,13,13->39
13,40,TIROS 4,EXPLORER 25 (INJUN-4),0,3,4,35,13->35->40
13,41,TIROS 4,OPS 6582 (TRANSIT 5E-5),0,1,2,13,13->41
13,42,TIROS 4,OPS 6582 (TRANSIT 5B-5),0,3,4,35,13->35->42
13,43,TIROS 4,TIROS 9,17,18,2,13,13->43
13,44,TIROS 4,SECOR 3,0,5,6,6,13->6->44
13,45,TIROS 4,GGSE 2,6,7,2,13,13->45
13,46,TIROS 4,OPS 4988 (GREB 6),16,24,9,8,13->8->46
13,47,TIROS 4,PORCUPINE 1,3,6,4,26,13->26->47
13,48,TIROS 4,SOLRAD 7B,35,40,6,34,13->31->34->48
13,49,TIROS 4,GGSE 3,5,8,4,41,13->41->49
14,0,TIROS 5,VANGUARD 2,20,21,2,14,14->0
14,1,TIROS 5,VANGUARD 3,33,34,2,14,14->1
14,2,TIROS 5,EXPLORER 7,28,31,4,34,14->34->2
14,3,TIROS 5,TIROS 1,12,13,2,14,14->3
14,4,TIROS 5,TRANSIT 2A,20,23,4,30,14->30->4
14,5,TIROS 5,SOLRAD 1 (GREB),10,13,4,15,14->15->5
14,6,TIROS 5,COURIER 1B,3,4,2,14,14->6
14,7,TIROS 5,EXPLORER 11,0,5,6,9,14->9->7
14,8,TIROS 5,TRANSIT 4A,0,1,2,14,14->8
14,9,TIROS 5,SOLRAD 3/INJUN 1,25,26,2,14,14->9
14,10,TIROS 5,TIROS 3,1,2,2,14,14->10
14,11,TIROS 5,TRANSIT 4B,17,18,2,14,14->11
14,12,TIROS 5,TRAAC,33,34,2,14,14->12
14,13,TIROS 5,TIROS 4,8,9,2,14,14->13
14,15,TIROS 5,FTV 3502,7,8,2,14,14->15
14,16,TIROS 5,TIROS 6,2,3,2,14,14->16
14,17,TIROS 5,ALOUETTE 1 (S-27),10,11,2,14,14->17
14,18,TIROS 5,ANNA 1B,16,19,4,38,14->38->18
14,19,TIROS 5,EXPLORER 16,5,10,6,10,14->10->19
14,20,TIROS 5,TRANSIT 5B-1,3,6,4,10,14->10->20
14,21,TIROS 5,RADIATION SAT (5E 1),2,3,2,14,14->21
14,22,TIROS 5,TRANSIT 5B-2,1,2,2,14,14->22
14,23,TIROS 5,TRANSIT 5E 3,0,1,2,14,14->23
14,24,TIROS 5,TIROS 8,0,3,4,30,14->30->24
14,25,TIROS 5,GGSE 1 (GGRS),20,23,4,8,14->8->25
14,26,TIROS 5,SECOR 1B,20,21,2,14,14->26
14,27,TIROS 5,SOLRAD 7A,4,7,4,10,14->10->27
14,28,TIROS 5,GREB,0,3,4,30,14->30->28
14,29,TIROS 5,OPS 3367 A,27,34,8,13,14->13->29
14,30,TIROS 5,OPS 3367 B,0,1,2,14,14->30
14,31,TIROS 5,OPS 4412 (TRANSIT 9),3,8,6,6,14->6->31
14,32,TIROS 5,OPS 4467 A,15,16,2,14,14->32
14,33,TIROS 5,OPS 4467 B,0,1,2,14,14->33
14,34,TIROS 5,EXPLORER 20,24,25,2,14,14->34
14,35,TIROS 5,COSMOS 44,15,16,2,14,14->35
14,36,TIROS 5,OPS 5798 (TRANSIT 5B-4),0,3,4,49,14->49->36
14,37,TIROS 5,EXPLORER 22,39,44,6,15,14->15->37
14,38,TIROS 5,CALSPHERE 1,0,1,2,14,14->38
14,39,TIROS 5,CALSPHERE 2,0,1,2,14,14->39
14,40,TIROS 5,EXPLORER 25 (INJUN-4),17,18,2,14,14->40
14,41,TIROS 5,OPS 6582 (TRANSIT 5E-5),3,6,4,6,14->6->41
14,42,TIROS 5,OPS 6582 (TRANSIT 5B-5),7,12,6,0,14->0->42
14,43,TIROS 5,TIROS 9,0,3,4,33,14->33->43
14,44,TIROS 5,SECOR 3,2,3,2,14,14->44
14,45,TIROS 5,GGSE 2,12,13,2,14,14->45
14,46,TIROS 5,OPS 4988 (GREB 6),26,29,4,23,14->23->46
14,47,TIROS 5,PORCUPINE 1,20,21,2,14,14->47
14,48,TIROS 5,SOLRAD 7B,20,23,4,8,14->8->48
14,49,TIROS 5,GGSE 3,0,1,2,14,14->49
15,0,FTV 3502,VANGUARD 2,6,7,2,15,15->0
15,1,FTV 3502,VANGUARD 3,35,36,2,15,15->1
15,2,FTV 3502,EXPLORER 7,13,14,2,15,15->2
15,3,FTV 3502,TIROS 1,0,1,2,15,15->3
15,4,FTV 3502,TRANSIT 2A,4,11,8,26,15->45->26->4
15,5,FTV 3502,SOLRAD 1 (GREB),12,13,2,15,15->5
15,6,FTV 3502,COURIER 1B,4,5,2,15,15->6
15,7,FTV 3502,EXPLORER 11,16,21,6,24,15->27->24->7
15,8,FTV 3502,TRANSIT 4A,5,6,2,15,15->8
15,9,FTV 3502,SOLRAD 3/INJUN 1,1,6,6,10,15->16->10->9
15,10,FTV 3502,TIROS 3,1,4,4,16,15->16->10
15,11,FTV 3502,TRANSIT 4B,0,1,2,15,15->11
15,12,FTV 3502,TRAAC,30,33,4,16,15->16->12
15,13,FTV 3502,TIROS 4,3,4,2,15,15->13
15,14,FTV 3502,TIROS 5,7,8,2,15,15->14
15,16,FTV 3502,TIROS 6,1,2,2,15,15->16
15,17,FTV 3502,ALOUETTE 1 (S-27),0,1,2,15,15->17
15,18,FTV 3502,ANNA 1B,17,20,4,2,15->2->18
15,19,FTV 3502,EXPLORER 16,23,24,2,15,15->19
15,20,FTV 3502,TRANSIT 5B-1,14,15,2,15,15->20
15,21,FTV 3502,RADIATION SAT (5E 1),43,44,2,15,15->21
15,22,FTV 3502,TRANSIT 5B-2,9,10,2,15,15->22
15,23,FTV 3502,TRANSIT 5E 3,6,7,2,15,15->23
